RecordID,SerialID,LocalTime,latitude,longitude,Fix_Status,DOP,Speed_kmh,Limit_kmh
21528,26,9/8/2009 18:25,43.474405,-79.758008,3D Fix,0.5,74.1,80
21529,26,9/8/2009 18:25,43.474242,-79.757877,3D Fix,0.4,74.1,80
21530,26,9/8/2009 18:25,43.474085,-79.757732,3D Fix,0.4,74.1,80
21531,26,9/8/2009 18:25,43.473935,-79.757575,3D Fix,0.4,74.8,80
21532,26,9/8/2009 18:26,43.47379,-79.757408,3D Fix,0.4,74.8,80
21533,26,9/8/2009 18:26,43.47365,-79.757233,3D Fix,0.4,75.6,80
21534,26,9/8/2009 18:26,43.47351,-79.757052,3D Fix,0.4,76.3,80
21535,26,9/8/2009 18:26,43.473372,-79.756863,3D Fix,0.4,77.8,80
21536,26,9/8/2009 18:26,43.473232,-79.756672,3D Fix,0.4,78.5,80
21537,26,9/8/2009 18:26,43.473088,-79.756478,3D Fix,0.4,80,80
21538,26,9/8/2009 18:26,43.472945,-79.756282,3D Fix,0.4,80.7,80
21539,26,9/8/2009 18:26,43.472798,-79.756083,3D Fix,0.4,82.2,80
21540,26,9/8/2009 18:26,43.472652,-79.755882,3D Fix,0.4,83,80
21541,26,9/8/2009 18:26,43.472503,-79.755678,3D Fix,0.4,83.7,80
21542,26,9/8/2009 18:26,43.472353,-79.755473,3D Fix,0.4,83.7,80
21543,26,9/8/2009 18:26,43.472205,-79.75527,3D Fix,0.4,83,80
21544,26,9/8/2009 18:26,43.472058,-79.755068,3D Fix,0.4,82.2,80
21545,26,9/8/2009 18:26,43.471915,-79.754872,3D Fix,0.4,80,80
21546,26,9/8/2009 18:26,43.471773,-79.75468,3D Fix,0.4,77.8,80
21547,26,9/8/2009 18:26,43.471637,-79.754495,3D Fix,0.4,76.3,80
21548,26,9/8/2009 18:26,43.4715,-79.754313,3D Fix,0.4,75.6,80
21549,26,9/8/2009 18:26,43.471367,-79.754133,3D Fix,0.4,74.8,80
21550,26,9/8/2009 18:26,43.471235,-79.753953,3D Fix,0.4,74.1,80
21551,26,9/8/2009 18:26,43.471103,-79.753777,3D Fix,0.4,73.3,80
21552,26,9/8/2009 18:26,43.470975,-79.7536,3D Fix,0.4,72.6,80
21553,26,9/8/2009 18:26,43.470848,-79.753425,3D Fix,0.4,71.9,80
21554,26,9/8/2009 18:26,43.470722,-79.753252,3D Fix,0.4,71.1,80
21555,26,9/8/2009 18:26,43.470597,-79.753083,3D Fix,0.4,68.9,80
21556,26,9/8/2009 18:26,43.470475,-79.752917,3D Fix,0.4,67.4,80
21557,26,9/8/2009 18:26,43.470357,-79.752757,3D Fix,0.4,65.2,80
21558,26,9/8/2009 18:26,43.470243,-79.752605,3D Fix,0.4,62.2,80
21559,26,9/8/2009 18:26,43.470137,-79.752462,3D Fix,0.4,57.8,80
21560,26,9/8/2009 18:26,43.470038,-79.752328,3D Fix,0.4,53.3,80
21561,26,9/8/2009 18:26,43.469943,-79.752202,3D Fix,0.4,52.6,80
21562,26,9/8/2009 18:26,43.46985,-79.752078,3D Fix,0.4,51.9,80
21563,26,9/8/2009 18:26,43.469758,-79.751955,3D Fix,0.4,51.1,80
21564,26,9/8/2009 18:26,43.46967,-79.751835,3D Fix,0.4,48.9,80
21565,26,9/8/2009 18:26,43.469588,-79.751723,3D Fix,0.4,43.7,80
21566,26,9/8/2009 18:26,43.469518,-79.751627,3D Fix,0.4,37,80
21567,26,9/8/2009 18:26,43.469458,-79.751545,3D Fix,0.4,31.9,80
21568,26,9/8/2009 18:26,43.469407,-79.751473,3D Fix,0.4,27.4,80
21569,26,9/8/2009 18:26,43.469362,-79.751413,3D Fix,0.4,23,80
21570,26,9/8/2009 18:26,43.469325,-79.751365,3D Fix,0.4,19.3,80
21571,26,9/8/2009 18:26,43.469295,-79.751325,3D Fix,0.4,15.6,80
21572,26,9/8/2009 18:26,43.469272,-79.751293,3D Fix,0.4,12.6,80
21573,26,9/8/2009 18:26,43.469252,-79.751268,3D Fix,0.4,10.4,80
21574,26,9/8/2009 18:26,43.469237,-79.751248,3D Fix,0.4,7.4,80
21575,26,9/8/2009 18:26,43.469227,-79.751233,3D Fix,0.4,5.2,80
21576,26,9/8/2009 18:26,43.469218,-79.751222,3D Fix,0.4,5.2,80
21577,26,9/8/2009 18:26,43.46921,-79.75121,3D Fix,0.4,5.9,80
21578,26,9/8/2009 18:26,43.469198,-79.751195,3D Fix,0.4,6.7,80
21579,26,9/8/2009 18:26,43.469187,-79.751178,3D Fix,0.4,7.4,80
21580,26,9/8/2009 18:26,43.469175,-79.751163,3D Fix,0.4,6.7,80
21581,26,9/8/2009 18:26,43.469165,-79.751148,3D Fix,0.4,5.9,80
21582,26,9/8/2009 18:26,43.469157,-79.751138,3D Fix,0.4,3.7,80
21583,26,9/8/2009 18:26,43.469155,-79.751135,3D Fix,0.4,0,80
21584,26,9/8/2009 18:26,43.469157,-79.751137,3D Fix,0.4,0,80
21585,26,9/8/2009 18:26,43.469158,-79.751138,3D Fix,0.4,0,80
21586,26,9/8/2009 18:26,43.469158,-79.75114,3D Fix,0.4,0,80
21587,26,9/8/2009 18:26,43.469157,-79.751137,3D Fix,0.4,2.2,80
21588,26,9/8/2009 18:26,43.469153,-79.75113,3D Fix,0.4,3.7,80
21589,26,9/8/2009 18:26,43.469147,-79.75112,3D Fix,0.4,4.4,80
21590,26,9/8/2009 18:26,43.469137,-79.751108,3D Fix,0.4,5.9,80
21591,26,9/8/2009 18:26,43.469128,-79.751093,3D Fix,0.4,5.9,80
21592,26,9/8/2009 18:27,43.46912,-79.751083,3D Fix,0.4,3.7,80
21593,26,9/8/2009 18:27,43.469117,-79.751077,3D Fix,0.4,1.5,80
21594,26,9/8/2009 18:27,43.469115,-79.751075,3D Fix,0.4,0,80
21595,26,9/8/2009 18:27,43.469117,-79.751075,3D Fix,0.4,0,80
21596,26,9/8/2009 18:27,43.469118,-79.751077,3D Fix,0.4,0,80
21597,26,9/8/2009 18:27,43.469118,-79.751078,3D Fix,0.4,0,80
21598,26,9/8/2009 18:27,43.46912,-79.751078,3D Fix,0.4,0,80
21599,26,9/8/2009 18:27,43.46912,-79.75108,3D Fix,0.4,0,80
21600,26,9/8/2009 18:27,43.469122,-79.75108,3D Fix,0.4,0,80
21601,26,9/8/2009 18:27,43.469122,-79.751082,3D Fix,0.4,0,80
21602,26,9/8/2009 18:27,43.469123,-79.751082,3D Fix,0.4,0,80
21603,26,9/8/2009 18:27,43.469123,-79.751082,3D Fix,0.4,0,80
21604,26,9/8/2009 18:27,43.469122,-79.751078,3D Fix,0.4,2.2,80
21605,26,9/8/2009 18:27,43.469117,-79.75107,3D Fix,0.4,3.7,80
21606,26,9/8/2009 18:27,43.469108,-79.751058,3D Fix,0.4,5.9,80
21607,26,9/8/2009 18:27,43.469095,-79.75104,3D Fix,0.4,8.1,80
21608,26,9/8/2009 18:27,43.46908,-79.751018,3D Fix,0.4,8.1,80
21609,26,9/8/2009 18:27,43.469065,-79.750998,3D Fix,0.4,8.1,80
21610,26,9/8/2009 18:27,43.469052,-79.75098,3D Fix,0.4,7.4,80
21611,26,9/8/2009 18:27,43.469038,-79.750962,3D Fix,0.4,7.4,80
21612,26,9/8/2009 18:27,43.469025,-79.750943,3D Fix,0.4,7.4,80
21613,26,9/8/2009 18:27,43.469012,-79.750923,3D Fix,0.4,7.4,80
21614,26,9/8/2009 18:27,43.468997,-79.750905,3D Fix,0.4,7.4,80
21615,26,9/8/2009 18:27,43.468983,-79.750887,3D Fix,0.4,8.1,80
21616,26,9/8/2009 18:27,43.468968,-79.750867,3D Fix,0.4,8.1,80
21617,26,9/8/2009 18:27,43.468955,-79.750848,3D Fix,0.4,8.1,80
21618,26,9/8/2009 18:27,43.46894,-79.750828,3D Fix,0.4,8.1,80
21619,26,9/8/2009 18:27,43.468925,-79.75081,3D Fix,0.4,8.1,80
21620,26,9/8/2009 18:27,43.46891,-79.75079,3D Fix,0.4,8.1,80
21621,26,9/8/2009 18:27,43.468897,-79.750772,3D Fix,0.4,8.1,80
21622,26,9/8/2009 18:27,43.468882,-79.750752,3D Fix,0.4,8.1,80
21623,26,9/8/2009 18:27,43.468867,-79.750733,3D Fix,0.4,8.1,80
21624,26,9/8/2009 18:27,43.468852,-79.750713,3D Fix,0.4,8.1,80
21625,26,9/8/2009 18:27,43.468837,-79.750695,3D Fix,0.4,8.1,80
21626,26,9/8/2009 18:27,43.468822,-79.750675,3D Fix,0.4,8.1,80
21627,26,9/8/2009 18:27,43.468808,-79.750655,3D Fix,0.4,8.1,80
21628,26,9/8/2009 18:27,43.468793,-79.750637,3D Fix,0.4,8.1,80
21629,26,9/8/2009 18:27,43.468778,-79.750617,3D Fix,0.4,8.1,80
21630,26,9/8/2009 18:27,43.468765,-79.750597,3D Fix,0.4,8.1,80
21631,26,9/8/2009 18:27,43.46875,-79.750578,3D Fix,0.4,7.4,80
21632,26,9/8/2009 18:27,43.468737,-79.750558,3D Fix,0.4,7.4,80
21633,26,9/8/2009 18:27,43.468723,-79.75054,3D Fix,0.4,7.4,80
21634,26,9/8/2009 18:27,43.468708,-79.75052,3D Fix,0.4,8.1,80
21635,26,9/8/2009 18:27,43.468695,-79.7505,3D Fix,0.4,8.1,80
21636,26,9/8/2009 18:27,43.468682,-79.75048,3D Fix,0.4,7.4,80
21637,26,9/8/2009 18:27,43.468667,-79.75046,3D Fix,0.4,8.1,80
21638,26,9/8/2009 18:27,43.468653,-79.750438,3D Fix,0.4,8.1,80
21639,26,9/8/2009 18:27,43.46864,-79.750418,3D Fix,0.4,8.1,80
21640,26,9/8/2009 18:27,43.468625,-79.750398,3D Fix,0.4,8.1,80
21641,26,9/8/2009 18:27,43.468612,-79.750377,3D Fix,0.4,8.1,80
21642,26,9/8/2009 18:27,43.468597,-79.750357,3D Fix,0.4,8.1,80
21643,26,9/8/2009 18:27,43.468582,-79.750338,3D Fix,0.4,8.1,80
21644,26,9/8/2009 18:27,43.468568,-79.750318,3D Fix,0.4,7.4,80
21645,26,9/8/2009 18:27,43.468553,-79.7503,3D Fix,0.4,7.4,80
21646,26,9/8/2009 18:27,43.46854,-79.75028,3D Fix,0.4,7.4,80
21647,26,9/8/2009 18:27,43.468525,-79.750262,3D Fix,0.4,7.4,80
21648,26,9/8/2009 18:27,43.46851,-79.750243,3D Fix,0.4,7.4,80
21649,26,9/8/2009 18:27,43.468495,-79.750225,3D Fix,0.4,8.1,80
21650,26,9/8/2009 18:27,43.468478,-79.750202,3D Fix,0.4,10.4,80
21651,26,9/8/2009 18:27,43.468457,-79.750177,3D Fix,0.4,11.1,80
21652,26,9/8/2009 18:28,43.468437,-79.750148,3D Fix,0.4,11.9,80
21653,26,9/8/2009 18:28,43.468413,-79.750117,3D Fix,0.4,12.6,80
21654,26,9/8/2009 18:28,43.468392,-79.750087,3D Fix,0.5,11.9,80
21655,26,9/8/2009 18:28,43.468372,-79.750058,3D Fix,0.4,10.4,80
21656,26,9/8/2009 18:28,43.468353,-79.750033,3D Fix,0.4,9.6,80
21657,26,9/8/2009 18:28,43.468338,-79.75001,3D Fix,0.4,8.1,80
21658,26,9/8/2009 18:28,43.468323,-79.74999,3D Fix,0.4,8.1,80
21659,26,9/8/2009 18:28,43.46831,-79.74997,3D Fix,0.4,7.4,80
21660,26,9/8/2009 18:28,43.468297,-79.74995,3D Fix,0.4,8.1,80
21661,26,9/8/2009 18:28,43.468282,-79.749927,3D Fix,0.4,8.9,80
21662,26,9/8/2009 18:28,43.468265,-79.749903,3D Fix,0.4,9.6,80
21663,26,9/8/2009 18:28,43.468247,-79.749878,3D Fix,0.4,10.4,80
21664,26,9/8/2009 18:28,43.468228,-79.749852,3D Fix,0.4,9.6,80
21665,26,9/8/2009 18:28,43.468212,-79.749828,3D Fix,0.4,9.6,80
21666,26,9/8/2009 18:28,43.468197,-79.749807,3D Fix,0.4,7.4,80
21667,26,9/8/2009 18:28,43.468187,-79.749792,3D Fix,0.4,4.4,80
21668,26,9/8/2009 18:28,43.46818,-79.749783,3D Fix,0.4,2.2,80
21669,26,9/8/2009 18:28,43.468177,-79.749778,3D Fix,0.4,0.7,80
21670,26,9/8/2009 18:28,43.468175,-79.749778,3D Fix,0.4,0,80
21671,26,9/8/2009 18:28,43.468177,-79.749778,3D Fix,0.4,0,80
21672,26,9/8/2009 18:28,43.468177,-79.749778,3D Fix,0.4,0,80
21673,26,9/8/2009 18:28,43.468177,-79.749778,3D Fix,0.4,0,80
21674,26,9/8/2009 18:28,43.468177,-79.749778,3D Fix,0.4,0,80
21675,26,9/8/2009 18:28,43.468177,-79.749778,3D Fix,0.4,0,80
21676,26,9/8/2009 18:28,43.468178,-79.749778,3D Fix,0.4,0,80
21677,26,9/8/2009 18:28,43.468178,-79.74978,3D Fix,0.4,0,80
21678,26,9/8/2009 18:28,43.468178,-79.74978,3D Fix,0.4,0,80
21679,26,9/8/2009 18:28,43.468178,-79.74978,3D Fix,0.4,0,80
21680,26,9/8/2009 18:28,43.46818,-79.74978,3D Fix,0.4,0,80
21681,26,9/8/2009 18:28,43.46818,-79.74978,3D Fix,0.4,0,80
21682,26,9/8/2009 18:28,43.46818,-79.749782,3D Fix,0.4,0,80
21683,26,9/8/2009 18:28,43.46818,-79.749782,3D Fix,0.4,0,80
21684,26,9/8/2009 18:28,43.46818,-79.749782,3D Fix,0.4,0,80
21685,26,9/8/2009 18:28,43.46818,-79.749782,3D Fix,0.4,0,80
21686,26,9/8/2009 18:28,43.46818,-79.749782,3D Fix,0.4,0,80
21687,26,9/8/2009 18:28,43.468178,-79.749782,3D Fix,0.4,0.7,80
21688,26,9/8/2009 18:28,43.468175,-79.749777,3D Fix,0.4,2.2,80
21689,26,9/8/2009 18:28,43.46817,-79.749768,3D Fix,0.4,3.7,80
21690,26,9/8/2009 18:28,43.46816,-79.749757,3D Fix,0.4,5.2,80
21691,26,9/8/2009 18:28,43.46815,-79.749742,3D Fix,0.4,5.9,80
21692,26,9/8/2009 18:28,43.46814,-79.749727,3D Fix,0.4,6.7,80
21693,26,9/8/2009 18:28,43.468128,-79.749712,3D Fix,0.4,5.9,80
21694,26,9/8/2009 18:28,43.46812,-79.7497,3D Fix,0.4,3.7,80
21695,26,9/8/2009 18:28,43.468115,-79.749692,3D Fix,0.4,1.5,80
21696,26,9/8/2009 18:28,43.468113,-79.749688,3D Fix,0.4,0.7,80
21697,26,9/8/2009 18:28,43.468112,-79.749688,3D Fix,0.4,0,80
21698,26,9/8/2009 18:28,43.468112,-79.749688,3D Fix,0.4,0,80
21699,26,9/8/2009 18:28,43.468112,-79.749688,3D Fix,0.4,0,80
21700,26,9/8/2009 18:28,43.46811,-79.749685,3D Fix,0.4,1.5,80
21701,26,9/8/2009 18:28,43.468103,-79.749678,3D Fix,0.4,3.7,80
21702,26,9/8/2009 18:28,43.468097,-79.749668,3D Fix,0.4,4.4,80
21703,26,9/8/2009 18:28,43.468087,-79.749655,3D Fix,0.4,5.2,80
21704,26,9/8/2009 18:28,43.468075,-79.74964,3D Fix,0.4,5.9,80
21705,26,9/8/2009 18:28,43.468063,-79.749625,3D Fix,0.4,6.7,80
21706,26,9/8/2009 18:28,43.468052,-79.749607,3D Fix,0.4,6.7,80
21707,26,9/8/2009 18:28,43.46804,-79.74959,3D Fix,0.4,6.7,80
21708,26,9/8/2009 18:28,43.468027,-79.749572,3D Fix,0.4,6.7,80
21709,26,9/8/2009 18:28,43.468013,-79.749555,3D Fix,0.4,7.4,80
21710,26,9/8/2009 18:28,43.468,-79.749537,3D Fix,0.4,7.4,80
21711,26,9/8/2009 18:28,43.467985,-79.74952,3D Fix,0.4,7.4,80
21712,26,9/8/2009 18:29,43.467972,-79.749502,3D Fix,0.4,7.4,80
21713,26,9/8/2009 18:29,43.467957,-79.749483,3D Fix,0.4,7.4,80
21714,26,9/8/2009 18:29,43.467943,-79.749467,3D Fix,0.4,7.4,80
21715,26,9/8/2009 18:29,43.467928,-79.749448,3D Fix,0.4,7.4,80
21716,26,9/8/2009 18:29,43.467915,-79.749432,3D Fix,0.4,7.4,80
21717,26,9/8/2009 18:29,43.467902,-79.749413,3D Fix,0.4,7.4,80
21718,26,9/8/2009 18:29,43.467887,-79.749395,3D Fix,0.4,7.4,80
21719,26,9/8/2009 18:29,43.467873,-79.749378,3D Fix,0.4,7.4,80
21720,26,9/8/2009 18:29,43.46786,-79.74936,3D Fix,0.4,7.4,80
21721,26,9/8/2009 18:29,43.467845,-79.74934,3D Fix,0.4,8.9,80
21722,26,9/8/2009 18:29,43.467827,-79.749317,3D Fix,0.4,10.4,80
21723,26,9/8/2009 18:29,43.467807,-79.74929,3D Fix,0.4,11.1,80
21724,26,9/8/2009 18:29,43.467785,-79.74926,3D Fix,0.4,11.9,80
21725,26,9/8/2009 18:29,43.467763,-79.749228,3D Fix,0.4,12.6,80
21726,26,9/8/2009 18:29,43.46774,-79.749197,3D Fix,0.4,13.3,80
21727,26,9/8/2009 18:29,43.467717,-79.749163,3D Fix,0.4,13.3,80
21728,26,9/8/2009 18:29,43.467693,-79.749128,3D Fix,0.4,13.3,80
21729,26,9/8/2009 18:29,43.46767,-79.749097,3D Fix,0.4,11.9,80
21730,26,9/8/2009 18:29,43.467648,-79.749068,3D Fix,0.4,11.1,80
21731,26,9/8/2009 18:29,43.467628,-79.74904,3D Fix,0.4,11.9,80
21732,26,9/8/2009 18:29,43.467607,-79.74901,3D Fix,0.4,12.6,80
21733,26,9/8/2009 18:29,43.467582,-79.748975,3D Fix,0.4,14.8,80
21734,26,9/8/2009 18:29,43.467553,-79.748937,3D Fix,0.4,16.3,80
21735,26,9/8/2009 18:29,43.467522,-79.748893,3D Fix,0.4,17.8,80
21736,26,9/8/2009 18:29,43.467488,-79.748848,3D Fix,0.4,18.5,80
21737,26,9/8/2009 18:29,43.467453,-79.748802,3D Fix,0.4,18.5,80
21738,26,9/8/2009 18:29,43.46742,-79.748758,3D Fix,0.4,17,80
21739,26,9/8/2009 18:29,43.46739,-79.748718,3D Fix,0.4,16.3,80
21740,26,9/8/2009 18:29,43.467362,-79.748678,3D Fix,0.4,15.6,80
21741,26,9/8/2009 18:29,43.467333,-79.748642,3D Fix,0.4,14.8,80
21742,26,9/8/2009 18:29,43.467307,-79.748605,3D Fix,0.4,14.8,80
21743,26,9/8/2009 18:29,43.46728,-79.748568,3D Fix,0.4,14.8,80
21744,26,9/8/2009 18:29,43.467255,-79.748532,3D Fix,0.4,14.8,80
21745,26,9/8/2009 18:29,43.467228,-79.748495,3D Fix,0.4,14.1,80
21746,26,9/8/2009 18:29,43.467207,-79.748465,3D Fix,0.4,10.4,80
21747,26,9/8/2009 18:29,43.46719,-79.748442,3D Fix,0.4,7.4,80
21748,26,9/8/2009 18:29,43.46718,-79.748427,3D Fix,0.4,3.7,80
21749,26,9/8/2009 18:29,43.467175,-79.748418,3D Fix,0.4,1.5,80
21750,26,9/8/2009 18:29,43.467172,-79.748417,3D Fix,0.4,0,80
21751,26,9/8/2009 18:29,43.467172,-79.748417,3D Fix,0.4,0,80
21752,26,9/8/2009 18:29,43.467172,-79.748417,3D Fix,0.4,0,80
21753,26,9/8/2009 18:29,43.467172,-79.748417,3D Fix,0.4,0,80
21754,26,9/8/2009 18:29,43.467172,-79.748418,3D Fix,0.4,0,80
21755,26,9/8/2009 18:29,43.467172,-79.748418,3D Fix,0.4,0,80
21756,26,9/8/2009 18:29,43.467172,-79.748418,3D Fix,0.4,0,80
21757,26,9/8/2009 18:29,43.467172,-79.74842,3D Fix,0.4,0,80
21758,26,9/8/2009 18:29,43.467172,-79.74842,3D Fix,0.4,0,80
21759,26,9/8/2009 18:29,43.467172,-79.74842,3D Fix,0.4,0,80
21760,26,9/8/2009 18:29,43.467173,-79.74842,3D Fix,0.4,0,80
21761,26,9/8/2009 18:29,43.467173,-79.74842,3D Fix,0.4,0,80
21762,26,9/8/2009 18:29,43.467173,-79.74842,3D Fix,0.4,0,80
21763,26,9/8/2009 18:29,43.467173,-79.74842,3D Fix,0.4,0,80
21764,26,9/8/2009 18:29,43.467172,-79.748417,3D Fix,0.4,1.5,80
21765,26,9/8/2009 18:29,43.467167,-79.74841,3D Fix,0.4,3.7,80
21766,26,9/8/2009 18:29,43.467158,-79.7484,3D Fix,0.4,5.2,80
21767,26,9/8/2009 18:29,43.467147,-79.748387,3D Fix,0.4,5.9,80
21768,26,9/8/2009 18:29,43.467135,-79.748372,3D Fix,0.4,6.7,80
21769,26,9/8/2009 18:29,43.46712,-79.748355,3D Fix,0.4,7.4,80
21770,26,9/8/2009 18:29,43.467107,-79.748338,3D Fix,0.4,6.7,80
21771,26,9/8/2009 18:29,43.467098,-79.748325,3D Fix,0.4,3,80
21772,26,9/8/2009 18:30,43.467093,-79.748322,3D Fix,0.4,0,80
21773,26,9/8/2009 18:30,43.467093,-79.74832,3D Fix,0.4,0,80
21774,26,9/8/2009 18:30,43.467093,-79.74832,3D Fix,0.4,0,80
21775,26,9/8/2009 18:30,43.467093,-79.74832,3D Fix,0.4,0,80
21776,26,9/8/2009 18:30,43.467093,-79.74832,3D Fix,0.4,0,80
21777,26,9/8/2009 18:30,43.467093,-79.74832,3D Fix,0.4,0,80
21778,26,9/8/2009 18:30,43.467093,-79.74832,3D Fix,0.4,0,80
21779,26,9/8/2009 18:30,43.467095,-79.748322,3D Fix,0.4,0,80
21780,26,9/8/2009 18:30,43.467095,-79.748322,3D Fix,0.4,0,80
21781,26,9/8/2009 18:30,43.467095,-79.748322,3D Fix,0.4,0,80
21782,26,9/8/2009 18:30,43.467095,-79.748322,3D Fix,0.4,0,80
21783,26,9/8/2009 18:30,43.467095,-79.74832,3D Fix,0.4,0.7,80
21784,26,9/8/2009 18:30,43.467092,-79.748315,3D Fix,0.4,3,80
21785,26,9/8/2009 18:30,43.467083,-79.748305,3D Fix,0.4,4.4,80
21786,26,9/8/2009 18:30,43.467073,-79.748292,3D Fix,0.4,5.9,80
21787,26,9/8/2009 18:30,43.46706,-79.748277,3D Fix,0.4,6.7,80
21788,26,9/8/2009 18:30,43.467047,-79.74826,3D Fix,0.4,5.9,80
21789,26,9/8/2009 18:30,43.467038,-79.748248,3D Fix,0.4,3.7,80
21790,26,9/8/2009 18:30,43.467033,-79.748243,3D Fix,0.4,0.7,80
21791,26,9/8/2009 18:30,43.467033,-79.748242,3D Fix,0.4,0,80
21792,26,9/8/2009 18:30,43.467033,-79.748242,3D Fix,0.4,0,80
21793,26,9/8/2009 18:30,43.467033,-79.748242,3D Fix,0.4,0,80
21794,26,9/8/2009 18:30,43.467033,-79.748242,3D Fix,0.4,0,80
21795,26,9/8/2009 18:30,43.467033,-79.748242,3D Fix,0.4,0,80
21796,26,9/8/2009 18:30,43.467033,-79.748242,3D Fix,0.4,0,80
21797,26,9/8/2009 18:30,43.467032,-79.748238,3D Fix,0.4,1.5,80
21798,26,9/8/2009 18:30,43.467025,-79.74823,3D Fix,0.4,4.4,80
21799,26,9/8/2009 18:30,43.467013,-79.748213,3D Fix,0.4,8.1,80
21800,26,9/8/2009 18:30,43.466995,-79.748192,3D Fix,0.4,10.4,80
21801,26,9/8/2009 18:30,43.466975,-79.748165,3D Fix,0.4,11.9,80
21802,26,9/8/2009 18:30,43.466953,-79.748135,3D Fix,0.4,12.6,80
21803,26,9/8/2009 18:30,43.466928,-79.748103,3D Fix,0.4,12.6,80
21804,26,9/8/2009 18:30,43.466905,-79.74807,3D Fix,0.4,13.3,80
21805,26,9/8/2009 18:30,43.466877,-79.748032,3D Fix,0.4,17,80
21806,26,9/8/2009 18:30,43.466845,-79.747987,3D Fix,0.4,20,80
21807,26,9/8/2009 18:30,43.466807,-79.747935,3D Fix,0.4,21.5,80
21808,26,9/8/2009 18:30,43.466767,-79.747878,3D Fix,0.4,23,80
21809,26,9/8/2009 18:30,43.466723,-79.74782,3D Fix,0.4,23.7,80
21810,26,9/8/2009 18:30,43.466682,-79.747762,3D Fix,0.4,23.7,80
21811,26,9/8/2009 18:30,43.46664,-79.747707,3D Fix,0.4,22.2,80
21812,26,9/8/2009 18:30,43.4666,-79.747655,3D Fix,0.4,20.7,80
21813,26,9/8/2009 18:30,43.466562,-79.747603,3D Fix,0.4,21.5,80
21814,26,9/8/2009 18:30,43.466522,-79.74755,3D Fix,0.4,22.2,80
21815,26,9/8/2009 18:30,43.466482,-79.747497,3D Fix,0.4,21.5,80
21816,26,9/8/2009 18:30,43.466443,-79.747445,3D Fix,0.4,20.7,80
21817,26,9/8/2009 18:30,43.466405,-79.747395,3D Fix,0.4,20,80
21818,26,9/8/2009 18:30,43.466368,-79.747347,3D Fix,0.4,20,80
21819,26,9/8/2009 18:30,43.466332,-79.747298,3D Fix,0.4,19.3,80
21820,26,9/8/2009 18:30,43.466297,-79.747253,3D Fix,0.4,18.5,80
21821,26,9/8/2009 18:30,43.466265,-79.747212,3D Fix,0.5,15.6,80
21822,26,9/8/2009 18:30,43.466242,-79.747182,3D Fix,0.4,10.4,80
21823,26,9/8/2009 18:30,43.466228,-79.747163,3D Fix,0.4,4.4,80
21824,26,9/8/2009 18:30,43.466222,-79.747157,3D Fix,0.4,0.7,80
21825,26,9/8/2009 18:30,43.466222,-79.747155,3D Fix,0.4,0,80
21826,26,9/8/2009 18:30,43.46622,-79.747153,3D Fix,0.4,0.7,80
21827,26,9/8/2009 18:30,43.466218,-79.747152,3D Fix,0.4,0,80
21828,26,9/8/2009 18:30,43.46622,-79.747152,3D Fix,0.4,0,80
21829,26,9/8/2009 18:30,43.46622,-79.747152,3D Fix,0.4,0,80
21830,26,9/8/2009 18:30,43.46622,-79.747152,3D Fix,0.4,0,80
21831,26,9/8/2009 18:30,43.46622,-79.747152,3D Fix,0.4,0,80
21832,26,9/8/2009 18:31,43.46622,-79.747152,3D Fix,0.4,0,80
21833,26,9/8/2009 18:31,43.46622,-79.747152,3D Fix,0.4,0,80
21834,26,9/8/2009 18:31,43.46622,-79.747152,3D Fix,0.4,0,80
21835,26,9/8/2009 18:31,43.46622,-79.747152,3D Fix,0.4,0,80
21836,26,9/8/2009 18:31,43.46622,-79.747153,3D Fix,0.4,0,80
21837,26,9/8/2009 18:31,43.466222,-79.747153,3D Fix,0.4,0,80
21838,26,9/8/2009 18:31,43.466222,-79.747153,3D Fix,0.4,0,80
21839,26,9/8/2009 18:31,43.466222,-79.747155,3D Fix,0.4,0,80
21840,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21841,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21842,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21843,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21844,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21845,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21846,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21847,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21848,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21849,26,9/8/2009 18:31,43.466223,-79.747155,3D Fix,0.4,0,80
21850,26,9/8/2009 18:31,43.466225,-79.747157,3D Fix,0.4,0,80
21851,26,9/8/2009 18:31,43.466225,-79.747157,3D Fix,0.4,0,80
21852,26,9/8/2009 18:31,43.466225,-79.747157,3D Fix,0.4,0,80
21853,26,9/8/2009 18:31,43.466227,-79.747157,3D Fix,0.4,0,80
21854,26,9/8/2009 18:31,43.466227,-79.747157,3D Fix,0.4,0,80
21855,26,9/8/2009 18:31,43.466227,-79.747157,3D Fix,0.4,0,80
21856,26,9/8/2009 18:31,43.466225,-79.747157,3D Fix,0.4,0,80
